Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],iBAQ W_glu_1,iBAQ W_glu_2,iBAQ PLAS30_1,iBAQ PLAS30_2,iBAQ mass W_glu_1,iBAQ mass W_glu_2,iBAQ mass PLAS30_1,iBAQ mass PLAS30_2,Mori sector,wt_mass_fraction_poor,rela_mass_fraction_poor
P11072,Bacteriophage T4 late gene expression-blocking protein,lit,33.762,0.0,0.0,14324.0,13919.0,0.0,0.0,483606.88800000004,469933.278,U,,
P11349;P19318,Respiratory nitrate reductase 1 beta chain;Respiratory nitrate reductase 2 beta chain,narH;narY,58.066,0.0,0.0,1056.1,320.18,0.0,0.0,61323.5026,18591.57188,C,,
P11446,N-acetyl-gamma-glutamyl-phosphate reductase,argC,35.952,655720.0,617610.0,248820.0,231000.0,23574445.439999998,22204314.72,8945576.639999999,8304912.0,A,,
P11447,Argininosuccinate lyase,argH,50.318,1160800.0,1124400.0,519590.0,487770.0,58409134.4,56577559.199999996,26144729.619999997,24543610.86,A,,
P11454,Enterobactin synthase component F,entF,141.99,89566.0,99313.0,65494.0,62562.0,12717476.340000002,14101452.870000001,9299493.06,8883178.38,U,,
P11458,Quinolinate synthase A,nadA,38.24,160080.0,135890.0,78981.0,79568.0,6121459.2,5196433.600000001,3020233.44,3042680.3200000003,A,,
P11557,Cell division protein DamX,damX,46.161,614580.0,645980.0,805650.0,882900.0,28369627.380000003,29819082.78,37189609.65,40755546.9,S',,
P11875,Arginine--tRNA ligase,argS,64.682,405790.0,434070.0,360400.0,367750.0,26247308.78,28076515.740000002,23311392.8,23786805.5,R,,
P11880,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,murF,47.447,222420.0,227000.0,379550.0,298270.0,10553161.74,10770469.0,18008508.85,14152016.690000001,S,,
P12008,Chorismate synthase,aroC,39.137,281910.0,273040.0,268080.0,277300.0,11033111.67,10685966.48,10491846.96,10852690.1,S,,
P12281,Molybdopterin molybdenumtransferase,moeA,44.067,105660.0,103080.0,159270.0,168730.0,4656119.22,4542426.36,7018551.09,7435424.91,S',,
P12282,Molybdopterin-synthase adenylyltransferase,moeB,26.719,20728.0,23037.0,35588.0,37236.0,553831.432,615525.603,950875.772,994908.684,S,,
P12295,Uracil-DNA glycosylase,ung,25.693,96895.0,93628.0,134780.0,146730.0,2489523.2350000003,2405584.204,3462902.54,3769933.89,S',,
P12758,Uridine phosphorylase,udp,27.159,326310.0,312330.0,898720.0,1000800.0,8862253.29,8482570.469999999,24408336.48,27180727.2,S,,
P12994,UPF0098 protein YbhB,ybhB,17.085,327930.0,366160.0,317450.0,263600.0,5602684.050000001,6255843.600000001,5423633.25,4503606.0,S,,
P12995,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,bioA,47.335,51750.0,49066.0,44987.0,49259.0,2449586.25,2322539.11,2129459.645,2331674.765,A',,
P12996,Biotin synthase,bioB,38.648,300720.0,264060.0,164090.0,167720.0,11622226.56,10205390.88,6341750.32,6482042.5600000005,U,,
P12998,8-amino-7-oxononanoate synthase,bioF,41.594,26597.0,23024.0,27965.0,30739.0,1106275.618,957660.256,1163176.21,1278557.966,R,,
P12999,Malonyl-[acyl-carrier protein] O-methyltransferase,bioC,28.276,89161.0,126230.0,77302.0,74424.0,2521116.4359999998,3569279.48,2185791.352,2104413.024,U,,
P13000,ATP-dependent dethiobiotin synthetase BioD 1,bioD1,24.139,126780.0,129430.0,208500.0,256630.0,3060342.42,3124310.77,5032981.5,6194791.569999999,S,,
P13001,Pimeloyl-[acyl-carrier protein] methyl ester esterase,bioH,28.505,60802.0,56299.0,93930.0,103250.0,1733161.01,1604802.9949999999,2677474.65,2943141.25,S',,
P13009,Methionine synthase,metH,136.0,315190.0,281200.0,372830.0,348940.0,42865840.0,38243200.0,50704880.0,47455840.0,A,,
P13016,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD",ampD,20.536,48679.0,67920.0,189580.0,176640.0,999671.944,1394805.12,3893214.8800000004,3627479.04,U,,
P13024,Protein FdhE,fdhE,34.746,107370.0,113960.0,138190.0,136290.0,3730678.02,3959654.16,4801549.74,4735532.34,S,,
P13029,Catalase-peroxidase,katG,80.023,509930.0,512580.0,732730.0,760910.0,40806128.39,41018189.339999996,58635252.79,60890300.93,S,,
P13035,Aerobic glycerol-3-phosphate dehydrogenase,glpD,56.75,5061.1,5561.1,6340.4,7156.6,287217.42500000005,315592.42500000005,359817.69999999995,406137.05000000005,S,,
P13036,Fe(3+) dicitrate transport protein FecA,fecA,85.321,6262.7,6658.1,4602.4,5376.4,534339.8267,568075.7501000001,392681.37039999996,458719.8244,U,,
P13039,Enterochelin esterase,fes,45.651,7030.3,8618.8,4336.7,5687.9,320940.22530000005,393456.83879999997,197974.6917,259658.3229,U,,
P13445,RNA polymerase sigma factor RpoS,rpoS,37.971,1834.7,2012.0,16188.0,16622.0,69665.3937,76397.65199999999,614674.548,631153.9619999999,S,,
P13458,Nuclease SbcCD subunit C,sbcC,118.72,15191.0,14122.0,14343.0,12155.0,1803475.52,1676563.84,1702800.96,1443041.6,S',,
P13482,Periplasmic trehalase,treA,63.636,5600.5,6426.6,44925.0,47941.0,356393.418,408963.11760000006,2858847.3000000003,3050773.4760000003,S',,
P13518,RNase E specificity factor CsrD,csrD,73.338,5704.6,4649.6,8982.7,9141.0,418363.9548,340992.3648,658773.2526,670382.6579999999,U,,
P13656,Probable bifunctional chitinase/lysozyme;Chitinase;Lysozyme,chiA,97.057,10342.0,10920.0,32126.0,33760.0,1003763.4940000001,1059862.44,3118053.182,3276644.3200000003,U,,
P13669,Mannosyl-D-glycerate transport/metabolism system repressor MngR,mngR,28.273,27366.0,24427.0,30229.0,31703.0,773718.918,690624.571,854664.517,896338.919,A,,
P13857,Ribosomal-protein-serine acetyltransferase,rimL,20.68,10522.0,7190.4,35391.0,47232.0,217594.96,148697.47199999998,731885.88,976757.76,S',,
P14081,Selenocysteine-specific elongation factor,selB,68.867,95179.0,110210.0,98069.0,88154.0,6554692.193,7589832.07,6753717.823000001,6070901.518,A,,
P14175,Glycine betaine/L-proline transport ATP-binding protein ProV,proV,44.162,192.44,0.0,6639.9,7992.7,8498.53528,0.0,293231.26379999996,352973.6174,S,,
P14294,DNA topoisomerase 3,topB,73.216,9867.5,8181.0,8866.8,5747.4,722458.8799999999,598980.0959999999,649191.6288,420801.63839999994,U,,
P14375,Transcriptional regulatory protein ZraR,zraR,48.394,3296.6,3471.9,3065.0,3713.1,159535.6604,168019.1286,148327.61,179691.7614,U,,
P14407,"Fumarate hydratase class I, anaerobic",fumB,60.105,2583.6,2028.1,1797.4,2954.8,155287.278,121898.95049999999,108032.727,177598.25400000002,C,,
P14900,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,46.973,128960.0,142140.0,246580.0,262310.0,6057638.08,6676742.22,11582602.34,12321487.629999999,S',,
P15005;A0A7H2C770,5-methylcytosine-specific restriction enzyme B,mcrB,53.157,41343.0,47416.0,42664.0,36350.0,2197669.851,2520492.312,2267890.2479999997,1932256.95,R,,
P15028,Fe(3+) dicitrate-binding periplasmic protein,fecB,33.146,1467.5,1722.7,577.14,952.07,48641.755000000005,57100.6142,19129.88244,31557.312220000003,U,,
P15031,Fe(3+) dicitrate transport ATP-binding protein FecE,fecE,28.19,243.73,455.18,338.32,279.12,6870.7487,12831.524200000002,9537.2408,7868.3928000000005,U,,
P15034,Xaa-Pro aminopeptidase,pepP,49.815,123540.0,143220.0,186540.0,202210.0,6154145.1,7134504.3,9292490.1,10073091.15,S,,
P15038,Helicase IV,helD,77.975,41949.0,46745.0,84514.0,64803.0,3270973.275,3644941.3749999995,6589979.149999999,5053013.925,S,,
P15042,DNA ligase,ligA,73.605,107590.0,92029.0,105580.0,112320.0,7919161.95,6773794.545,7771215.9,8267313.600000001,C',,
P15043,ATP-dependent DNA helicase RecQ,recQ,68.363,6786.6,9075.9,844.79,3646.6,463952.3358,620455.7517,57752.378769999996,249292.5158,U,,
P15047,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",entA,26.249,109590.0,139530.0,63859.0,78211.0,2876627.9099999997,3662522.9699999997,1676234.8909999998,2052960.5389999999,U,,
P15067,Glycogen debranching enzyme,glgX,73.576,41360.0,43113.0,61194.0,66683.0,3043103.36,3172082.0879999995,4502409.744,4906268.408,S,,
P15070,Flagellar motor switch protein FliN,fliN,14.855,375240.0,377500.0,0.0,0.0,5574190.2,5607762.5,0.0,0.0,C,,
P15078,Carbon starvation protein A,cstA,75.104,396170.0,63357.0,20110.0,14242.0,29753951.68,4758364.128,1510341.44,1069631.168,C,,
P15082,Glucitol operon repressor,srlR,28.236,32605.0,26638.0,25674.0,31405.0,920634.78,752150.568,724931.064,886751.5800000001,S',,
P15254,Phosphoribosylformylglycinamidine synthase,purL,141.4,946600.0,915720.0,631230.0,586890.0,133849240.0,129482808.0,89255922.0,82986246.0,U,,
P15286,Flagellar regulator flk,flk,36.668,16359.0,13914.0,13961.0,15028.0,599851.812,510198.55199999997,511921.948,551046.704,A',,
P15288,Cytosol non-specific dipeptidase,pepD,52.915,795530.0,780270.0,1046100.0,1386000.0,42095469.95,41287987.05,55354381.5,73340190.0,S,,
P15373,Antitoxin PrlF,prlF,12.359,55751.0,46134.0,68115.0,79090.0,689026.609,570170.106,841833.285,977473.31,S',,
P15639,Bifunctional purine biosynthesis protein PurH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,purH,57.329,1117800.0,1091500.0,652600.0,582160.0,64082356.2,62574603.5,37412905.4,33374650.64,U,,
P15640,Phosphoribosylamine--glycine ligase,purD,45.94,756520.0,717180.0,416830.0,432670.0,34754528.8,32947249.2,19149170.2,19876859.8,U,,
P15723,Deoxyguanosinetriphosphate triphosphohydrolase,dgt,59.382,16952.0,11732.0,33682.0,42115.0,1006643.664,696669.624,2000104.524,2500872.9299999997,S,,
P15770,Shikimate dehydrogenase (NADP(+)),aroE,29.413,105780.0,111300.0,153240.0,163860.0,3111307.14,3273666.9,4507248.12,4819614.18,A',,
P15877,Quinoprotein glucose dehydrogenase,gcd,86.746,105100.0,79418.0,249190.0,280860.0,9117004.6,6889193.828,21616235.74,24363481.56,A',,
P15977,4-alpha-glucanotransferase,malQ,78.503,2822.5,4223.8,11577.0,9827.4,221574.7175,331580.97140000004,908829.231,771480.3822,S,,
P15993,Aromatic amino acid transport protein AroP,aroP,49.69,333060.0,344200.0,334750.0,300610.0,16549751.399999999,17103298.0,16633727.5,14937310.899999999,C',,
P16095,L-serine dehydratase 1,sdaA,48.906,25065.0,22426.0,25361.0,27483.0,1225828.89,1096765.956,1240305.0659999999,1344083.598,R,,
P16256,Sodium/pantothenate symporter,panF,51.716,9049.4,8353.7,11941.0,12428.0,467998.7704,432019.94920000003,617540.756,642726.448,U,,
P16384,tRNA dimethylallyltransferase,miaA,35.065,52179.0,48615.0,44376.0,50543.0,1829656.6349999998,1704684.9749999999,1556044.44,1772290.295,A',,
P16456,"Selenide, water dikinase",selD,36.687,323350.0,281510.0,267320.0,347650.0,11862741.45,10327757.37,9807168.84,12754235.549999999,S',,
P16525,DNA replication terminus site-binding protein,tus,35.783,27160.0,35665.0,42642.0,40945.0,971866.28,1276200.695,1525858.686,1465134.935,A',,
P16528,Acetate operon repressor,iclR,29.739,59645.0,58948.0,65313.0,68092.0,1773782.655,1753054.5720000002,1942343.307,2024987.9880000001,S',,
P16659,Proline--tRNA ligase,proS,63.692,1047000.0,1015700.0,820400.0,836290.0,66685524.0,64691964.4,52252916.8,53264982.68,R,,
P16676,Sulfate/thiosulfate import ATP-binding protein CysA,cysA,41.058,602920.0,567100.0,434940.0,407220.0,24754689.36,23283991.8,17857766.52,16719638.76,U,,
P16681,Protein PhnB,phnB,16.171,1172.2,0.0,25230.0,27385.0,18955.6462,0.0,407994.32999999996,442842.83499999996,S,,
P16691,Protein PhnO,phnO,16.57,16032.0,24378.0,29987.0,35063.0,265650.24,403943.46,496884.59,580993.91,U,,
P16692,"Phosphoribosyl 1,2-cyclic phosphodiesterase",phnP,27.847,0.0,1480.5,2064.7,1616.5,0.0,41227.4835,57495.700899999996,45014.675500000005,U,,
P16700,Thiosulfate-binding protein,cysP,37.614,1641300.0,1562600.0,1595300.0,1590800.0,61735858.199999996,58775636.4,60005614.199999996,59836351.199999996,R,,
P16701,Sulfate transport system permease protein CysT,cysU,30.291,127620.0,148950.0,95206.0,98024.0,3865737.42,4511844.45,2883884.946,2969244.984,R,,
P16703,Cysteine synthase B,cysM,32.664,738650.0,713440.0,510780.0,515000.0,24127263.6,23303804.16,16684117.92,16821960.0,R,,
P16869,FhuE receptor,fhuE,81.232,28341.0,38402.0,36942.0,33458.0,2302196.112,3119471.264,3000872.5439999998,2717860.256,U,,
P16926,Cell shape-determining protein MreC,mreC,39.53,68756.0,73373.0,56267.0,64200.0,2717924.68,2900434.69,2224234.5100000002,2537826.0,U,,
P17109,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,menD,61.366,4470.4,8147.0,6249.5,10904.0,274330.56639999995,499948.802,383506.817,669134.864,U,,
P17115,Arabinose 5-phosphate isomerase GutQ,gutQ,34.031,45030.0,40762.0,57017.0,61636.0,1532415.93,1387171.622,1940345.527,2097534.716,S,,
P17117,Oxygen-insensitive NADPH nitroreductase,nfsA,26.8,327240.0,308280.0,335160.0,319440.0,8770032.0,8261904.0,8982288.0,8560992.0,S,,
P17169,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,66.894,1247900.0,1141400.0,748720.0,758480.0,83477022.60000001,76352811.60000001,50084875.68000001,50737761.120000005,U,,
P17315,Colicin I receptor,cirA,73.895,219340.0,270580.0,107500.0,111720.0,16208129.299999999,19994509.099999998,7943712.5,8255549.399999999,U,,
P17443,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,murG,37.814,135940.0,127860.0,154610.0,173140.0,5140435.16,4834898.04,5846422.54,6547115.96,S',,
P17444,Oxygen-dependent choline dehydrogenase,betA,61.877,2924.2,2819.5,8020.9,6796.0,180940.7234,174462.2015,496309.2293,420516.092,U,,
P17445,NAD/NADP-dependent betaine aldehyde dehydrogenase,betB,52.911,37284.0,33674.0,59125.0,77075.0,1972733.7240000002,1781725.014,3128362.875,4078115.325,A',,
P17446,HTH-type transcriptional regulator BetI,betI,21.815,2602.8,3800.1,5889.2,5313.1,56780.08200000001,82899.1815,128472.898,115905.27650000002,U,,
P17802,A/G-specific adenine glycosylase,mutY,39.149,19314.0,14879.0,13314.0,12553.0,756123.786,582497.971,521229.786,491437.397,R,,
P17846,Sulfite reductase [NADPH] hemoprotein beta-component,cysI,63.997,1858700.0,1837200.0,1180800.0,1185900.0,118951223.9,117575288.4,75567657.6,75894042.3,U,,
P17854,Phosphoadenosine phosphosulfate reductase,cysH,27.975,1851900.0,1632100.0,1385500.0,1401900.0,51806902.5,45657997.5,38759362.5,39218152.5,U,,
P17888,Primosomal protein N,priA,81.654,6911.1,6370.0,15185.0,16570.0,564318.9594,520135.98,1239915.99,1353006.78,R,,
P17952,UDP-N-acetylmuramate--L-alanine ligase,murC,53.625,226380.0,220240.0,285380.0,311120.0,12139627.5,11810370.0,15303502.5,16683810.0,A',,
P17993,Ubiquinone biosynthesis O-methyltransferase,ubiG,26.555,282730.0,273730.0,321310.0,309810.0,7507895.15,7268900.15,8532387.05,8227004.55,U,,
P18133,Nicotinate phosphoribosyltransferase,pncB,45.897,199100.0,171230.0,218190.0,227920.0,9138092.7,7858943.31,10014266.43,10460844.24,A',,
P18196,Septum site-determining protein MinC,minC,24.775,103320.0,90946.0,180790.0,181170.0,2559753.0,2253187.15,4479072.25,4488486.75,S,,
P18335,Acetylornithine/succinyldiaminopimelate aminotransferase,argD,43.766,2065200.0,2020200.0,1305400.0,1372700.0,90385543.2,88416073.2,57132136.4,60077588.199999996,A,,
P18390,Uncharacterized protein YjjA,yjjA,17.352,111330.0,88577.0,71031.0,50397.0,1931798.1600000001,1536988.104,1232529.912,874488.7440000001,A',,
P18392,Sensor protein RstB,rstB,49.282,19518.0,26888.0,42421.0,37526.0,961886.0759999999,1325094.416,2090591.7219999998,1849356.332,U,,
P18393,Enterobactin biosynthesis protein YbdZ,ybdZ,8.2711,114360.0,144190.0,162460.0,163550.0,945882.996,1192609.909,1343722.9060000002,1352738.405,U,,
P18811,Maltose regulon regulatory protein MalI,malI,36.624,2529.0,2774.3,4653.8,2730.6,92622.096,101605.96320000001,170440.77120000002,100005.4944,U,,
P18843,NH(3)-dependent NAD(+) synthetase,nadE,30.636,381010.0,430020.0,902900.0,969030.0,11672622.36,13174092.719999999,27661244.4,29687203.08,A,,
P18956,Gamma-glutamyltranspeptidase;Gamma-glutamyltranspeptidase large chain;Gamma-glutamyltranspeptidase small chain,ggt,61.767,12230.0,12612.0,71711.0,77595.0,755410.41,779005.404,4429373.337,4792810.365,A,,
P19323,Formate hydrogenlyase transcriptional activator,fhlA,78.467,48247.0,51558.0,53549.0,48393.0,3785797.349,4045601.586,4201829.383,3797253.531,U,,
P19624,4-hydroxythreonine-4-phosphate dehydrogenase,pdxA,35.113,35386.0,36165.0,44929.0,47885.0,1242508.618,1269861.645,1577591.977,1681386.005,C,,
P19636,Ethanolamine ammonia-lyase light chain,eutC,31.781,27865.0,34766.0,63839.0,72183.0,885577.565,1104898.246,2028867.2589999998,2294047.923,S,,
P19642,PTS system maltose- and glucose-specific EIICB component;Maltose and glucose permease IIC component;Maltose- and glucose-specific phosphotransferase enzyme IIB component,malX,56.626,3394.5,3010.5,0.0,0.0,192216.957,170472.573,0.0,0.0,C,,
P19926,Glucose-1-phosphatase,agp,45.682,25066.0,23051.0,55125.0,59050.0,1145065.012,1053015.7820000001,2518220.25,2697522.1,S,,
P19934,Protein TolA,tolA,43.156,39189.0,40014.0,41900.0,42883.0,1691240.484,1726844.184,1808236.4,1850658.748,S',,
P20083,DNA topoisomerase 4 subunit B,parE,70.243,119890.0,126710.0,95574.0,90840.0,8421433.27,8900490.53,6713404.482,6380874.119999999,R,,
P20099,Biotin sulfoxide reductase,bisC,85.85,36045.0,32679.0,45069.0,42295.0,3094463.25,2805492.15,3869173.65,3631025.7499999995,S,,
P20605,Probable adenosine monophosphate-protein transferase fic,fic,22.96,0.0,0.0,26530.0,28329.0,0.0,0.0,609128.8,650433.84,S,,
P20966,PTS system fructose-specific EIIBC component;Fructose-specific phosphotransferase enzyme IIB component;Fructose permease IIC component,fruA,57.518,44047.0,40211.0,54673.0,56957.0,2533495.346,2312856.298,3144681.614,3276052.7260000003,S',,
P21151,3-ketoacyl-CoA thiolase,fadA,40.876,85883.0,94394.0,175380.0,202350.0,3510553.508,3858449.144,7168832.88,8271258.6,S,,
P21156,Sulfate adenylyltransferase subunit 2,cysD,35.188,1802400.0,1604400.0,1022200.0,1083500.0,63422851.2,56455627.2,35969173.6,38126198.0,U,,
P21165,Xaa-Pro dipeptidase,pepQ,50.176,482040.0,480070.0,694690.0,710950.0,24186839.04,24087992.32,34856765.440000005,35672627.2,S,,
P21169,"Ornithine decarboxylase, constitutive",speC,79.415,92085.0,107900.0,79545.0,78604.0,7312930.275,8568878.5,6317066.175000001,6242336.66,A,,
P21170,Biosynthetic arginine decarboxylase,speA,73.898,826310.0,868850.0,537040.0,544370.0,61062656.379999995,64206277.3,39686181.919999994,40227854.26,A,,
P21177,Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase,fadB,79.593,68756.0,66699.0,144570.0,152720.0,5472496.308,5308773.507,11506760.01,12155442.96,S,,
P21179,Catalase HPII,katE,84.162,47826.0,47516.0,262910.0,302830.0,4025131.8120000004,3999041.592,22127031.42,25486778.46,S,,
P21189,DNA polymerase II,polB,90.051,869.17,985.11,968.38,875.65,78269.62767,88710.14061,87203.58738,78853.15815,U,,
P21338,Ribonuclease I,rna,29.617,66750.0,66742.0,64684.0,85796.0,1976934.75,1976697.814,1915746.0280000002,2541020.132,A',,
P21345,Proton glutamate symport protein,gltP,47.159,11275.0,9958.3,16891.0,20688.0,531717.725,469623.46969999996,796562.669,975625.392,U,,
P21362,Protein YciF,yciF,18.597,6024.5,473.62,44348.0,49792.0,112037.62650000001,8807.91114,824739.756,925981.824,S,,
P21363,Protein YciE,yciE,18.961,3239.2,4672.4,4428.9,9060.4,61418.47119999999,88593.37639999998,83976.37289999999,171794.24439999997,S,,
P21365,UPF0259 membrane protein YciC,yciC,26.419,42473.0,44728.0,63010.0,61495.0,1122094.187,1181669.0320000001,1664661.19,1624636.405,A',,
P21367,Uncharacterized protein YcaC,ycaC,23.1,25262.0,22761.0,281740.0,311180.0,583552.2000000001,525779.1,6508194.0,7188258.0,S,,
P21369,Pyrazinamidase/nicotinamidase,pncA,23.362,153270.0,138960.0,116580.0,117980.0,3580693.7399999998,3246383.5199999996,2723541.96,2756248.76,S,,
P21420,Putative outer membrane porin protein NmpC,nmpC,40.302,9483900.0,9689800.0,7254100.0,6949600.0,382220137.8,390518319.6,292354738.2,280082779.2,C,,
P21499,Ribonuclease R,rnr,92.108,161060.0,150140.0,201410.0,228500.0,14834914.48,13829095.120000001,18551472.28,21046678.0,S',,
P21507,ATP-dependent RNA helicase SrmB,srmB,49.914,254680.0,236930.0,225730.0,229440.0,12712097.52,11826124.02,11267087.22,11452268.16,R,,
P21513,Ribonuclease E,rne,118.2,705640.0,657070.0,635560.0,661280.0,83406648.0,77665674.0,75123192.0,78163296.0,R,,
P21514,Cyclic di-GMP phosphodiesterase YahA,yahA,40.724,59057.0,55236.0,87983.0,87357.0,2405037.2679999997,2249430.8639999996,3583019.692,3557526.468,R,,
P21515,Acyl carrier protein phosphodiesterase,acpH,22.961,7308.6,9651.7,7167.6,9155.7,167812.7646,221612.6837,164575.2636,210224.0277,U,,
P21517,Maltodextrin glucosidase,malZ,69.04,17431.0,19151.0,34216.0,29312.0,1203436.2400000002,1322185.04,2362272.64,2023700.4800000002,S,,
P21599,Pyruvate kinase II,pykA,51.357,589560.0,600150.0,644560.0,674840.0,30278032.919999998,30821903.55,33102667.919999998,34657757.88,S,,
P21645,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,lpxD,36.038,337940.0,344020.0,395740.0,388380.0,12178681.719999999,12397792.76,14261678.12,13996438.44,S',,
P21693,ATP-dependent RNA helicase DbpA,dbpA,49.187,5953.6,8819.5,3196.7,1242.2,292839.7232,433804.74649999995,157236.08289999998,61100.0914,R,,
